url,composer,name,lead,group_name,key,year,level,period,description,summary,wiki_title,wiki_composer,wiki_paragraph,info_composer,info_key,info_catalogue,info_opus,info_genre,info_form,info_composed,info_movements
,,,,,,,,,,,Piano Trio No. 1 (Shostakovich),Shostakovich,"Piano Trio No. 1, Op. 8, in C minor for violin, violoncello and piano is a very early chamber composition by Dmitri Shostakovich. It was performed privately in early 1924, but was not published until the 1980s. Twenty years later, the composer wrote the more well-known Piano Trio No. 2 in E minor, Op. 67.",Dmitri Shostakovich,C minor,,8,,,,
,,,,,,,,,,,Concertino (Janáček),Janáček,"The Concertino for piano, two violins, viola, clarinet, French horn and bassoon is a composition by the Czech composer Leoš Janáček.",,,,,,,,
,,,,,,,,,,,"Piano Sonata in E major, D 157 (Schubert)",Schubert,"The Piano Sonata in E major, 157 is a piano sonata with three movements composed by Franz Schubert in February 1815. The Allegro 154 is an early version of its first movement.",,,,,,,,
,,,,,,,,,,,Études (Debussy),Debussy,"The Études (CD 143) are the final collection for piano by Claude Debussy, comprising twelve pieces composed between August 5 and September 29, 1915. Divided into two ""books"" and dedicated to the memory of Frédéric Chopin, they were premiered partially by pianists George Copeland on November 21, 1916, in New York City, Walter Rummel on December 14, 1916, at a concert for the benefit of ""L'Aide affectueuse aux musiciens"" in Paris, and Marguerite Long on November 10, 1917, at the Société nationale de musique. Composed during the turmoil of World War I, this work is characteristic of Debussy's ""late style"" austere, concentrated, and visionary as also seen in the first two of his Sonatas and the suite for two pianos En blanc et noir, composed contemporaneously. Building on Chopin's Études and Liszt's Transcendental Études, the work addresses various aspects of pianistic technique, from intervals (thirds, fourths, sixths, octaves) and digital mechanisms in the first book, to explorations of new sonorities in the second.",Claude Debussy,,List of compositions by Claude Debussy,,Étude,,"August 5, 1915 – September 29, 1915",
,,,,,,,,,,,Emerson Concerto,,"c. 1913]] The ""Emerson"" Piano Concerto (also titled the ""Emerson"" Overture for Piano and Orchestra) was the unfinished draft of Charles Ives's Emerson movement of the Second Piano Sonata (""Concord, Mass. 1840–60""). Ives intended to convey his idea of Ralph Waldo Emerson. The first version of the Sonata movement, completed around 1919 (although Ives stated in his ""Memos"" that it was actually ""finished"" in 1913), had many simplified passages, and omitted several passages that had been some of the ""Centrifugal Cadenzas"" of the Concerto (this version was published in 1921). These cadenza passages became ""Studies"" for piano. The passages that were retained in the Sonata movement that had been simplified were restored to their original state in the ""Four Transcriptions from 'Emerson that were assembled between 1915 and . When Ives recorded the Transcriptions in the 1930s, he restored most of these cadenza passages to the Transcriptions and one photostat copy of the Transcriptions (""Copy C"") shows how they were to be reinstated in writing (cf. the CD Ives Plays Ives for his recordings). Most of the more complex original text passages of the Sonata movement were restored to the Sonata in its second edition, in the 1940s. The Concerto was edited from all the extant sources: the existing Concerto sketches, the Sonata movement, the Studies, the Transcriptions, and verbal memoranda regarding the evolution of the music that Ives wrote as program notes to the Sonata movement. The manuscript sources for each have many verbal memoranda that refer back to the original idea of the Concerto, identifying materials for piano cadenzas, and for specific orchestral instruments. The ""viola part"" to the Sonata movement is not to be played by a viola. It is simply ""the viola part"" from the last page of the original Concerto sketch (where it is doubled by bassoon, and the downbeats to each triplet figure are doubled by tubular bells). When Ives added the line back to the Sonata movement (in the copy of the Transcriptions made by copyist Reiss), in both pencil sketch and ink patch, he simply called it ""viola part"". Ives never intended it to be played by a viola. This is not the same as the optional flute part in the ""Thoreau"" movement, where a flute player is explicitly called for.",,,,,,,,
,,,,,,,,,,,Russian Rhapsody (Rachmaninoff),Rachmaninoff,"Russian Rhapsody is a piece for two pianos in E minor composed by Sergei Rachmaninoff in 1891, when he was 18 years old. It is more accurately described as a set of variations on a theme, rather than a true rhapsody. It was premièred on October 29, 1891, and its performance lasts approximately nine minutes.",,,,,,,,
,,,,,,,,,,,Trois Morceaux dans le genre pathétique,,"Trois Morceaux dans le genre pathétique Op. 15 (Three Pieces in the Pathetic Style) is a three-movement suite for piano composed by the French composer, Charles-Valentin Alkan, published in 1837. The suite also bears the title Souvenirs (Memories). The 3 movements are Aime-moi (Love Me), Le Vent (The Wind), and Morte (Dead Woman).",,,,,,,,
,,,,,,,,,,,Piano Concerto No. 3 (Williamson),Williamson,The Piano Concerto No. 3 is a 32-minute concerto by the Australian-born composer Malcolm Williamson.,,,,,,,,
,,,,,,,,,,,Capriccio (Janáček),Janáček,"The Capriccio for Piano Left-Hand and Chamber Ensemble (sometimes titled Defiance, in Czech: Vzdor) is a composition by the Czech composer Leoš Janáček. The work was written in the autumn of 1926 and is remarkable not just in the context of Janáček's output, but it also occupies an exceptional position in the literature written for piano played only by the left hand. The piece is scored for piano, flute, two trumpets, three trombones and tenor tuba.",,,,,,,,
,,,,,,,,,,,Humoresques (Dvořák),Dvořák,"Humoresques (), Op.&nbsp;101 (B.&nbsp;187), is a piano cycle by the Czech composer Antonín Dvořák, written during the summer of 1894. Music critic David Hurwitz says ""the seventh Humoresque is probably the most famous small piano work ever written after Beethoven's Für Elise.""",,,,,,,,
,,,,,,,,,,,Piano Concerto (Vaughan Williams),Vaughan Williams,"The Piano Concerto in C is a concertante work by Ralph Vaughan Williams written in 1926 (movements 1 & 2) and 1930-31 (movement 3). During the intervening years, the composer completed Job: A Masque for Dancing and began work on his Fourth Symphony. The concerto shares some thematic characteristics with these works, as well as some of their drama and turbulence.",,,,,,,,
,,,,,,,,,,,Overture on Hebrew Themes,,"Sergei Prokofiev wrote the Overture on Hebrew Themes, Op. 34, in 1919 while he was in the United States. It is scored for the rare combination of clarinet, string quartet and piano. Fifteen years later the composer prepared a version for chamber orchestra, his “Op. 34 bis” or Op. 34a, retaining a separate part for piano but featuring solo cello as much as solo clarinet. Until recently the chamber orchestra version had been the better known, being easily programmable by orchestras, while the original version (for six instruments) requires out-of-the-way planning on the part of a string quartet. But two recordings have drawn attention to the original: Michel Portal clarinet, Parrenin Quartet, Michel Béroff piano (1974); and Giora Feidman clarinet, Juilliard String Quartet, Yefim Bronfman piano (1994).",,,,,,,,
,,,,,,,,,,,Piano Quintet No. 1 (Farrenc),Farrenc,"The Piano Quintet No. 1 in A minor, Op. 30, was composed by the French composer Louise Farrenc in 1839.",,,,,,,,
,,,,,,,,,,,Chiavi in Mano,,Chiavi in Mano is a piano concerto in one movement by the composer Yehudi Wyner. The work was commissioned by the Boston Symphony Orchestra and was first performed in February 2005 by the pianist Robert D. Levin and the Boston Symphony Orchestra under the conductor Robert Spano. The piece was later awarded Pulitzer Prize for Music in 2006.,,,,,,,,
,,,,,,,,,,,La Cinquantaine,,""""" (French, IPA: , ) is a piece of light music composed by Jean Gabriel-Marie around 1887. Described as an ""air in the olden style"" (French: ) in the original manuscript, it was originally written for cello with piano accompaniment, but has since been arranged for many other instruments. ""La Cinquantaine"" is included in the Suzuki method Cello School, Volume 3, and is commonly performed by beginner Suzuki cello students.",,,,,,,,
,,,,,,,,,,,Piano Quintet No. 2 (Farrenc),Farrenc,"The Piano Quintet No. 2 in E major, Op. 31, was composed by the French composer Louise Farrenc in 1840.",,,,,,,,
